Data_Masked_Index,Apokasc2 Real Age,APOKASC2 Predicted Age,TESS Real Age,TESS Predicted Age,Age Difference (APOKASC2 - TESS)
2M00022256+0113360,6.081350012787176,3.3668219854466446,5.208878998430826,3.6731221868385973,-0.3063002013919527
2M00022269+6254032,6.698846094165265,8.157049625845863,11.136105333401494,3.1457114593614897,5.011338166484373
2M00022269+6254032,3.3036954103681486,5.964247643094145,3.575506446915416,3.6052436122491067,2.3590040308450386
2M00022294+1437438,2.7039583641088436,1.7881362664502627,2.817910711775075,5.589492976777486,-3.801356710327224
2M00022314+5933161,3.8370724549227884,3.5232374318548696,3.448863933980636,3.6542421407619785,-0.1310047089071089
2M00022321+1534066,7.620790100254122,9.381743271762364,12.011041554404532,6.44600741322191,2.935735858540454
2M00022337+5840231,4.7752927365769064,4.638730245220186,5.507646379702801,9.463575006464694,-4.824844761244508
2M00022337+6459378,9.462371613657929,1.762423848507698,1.1199450288870985,9.17990527858106,-7.417481430073362
2M00022358+1541380,7.447319739059889,2.9492318420439547,11.49645029,8.650256086464442,-5.701024244420487
2M00022359+5538177,1.7179083871575875,6.016677770956339,4.749205813353097,3.2395382396360803,2.777139531320259
2M00022364+1558539,4.613175745603796,2.9122433373960037,11.76166464086469,3.258121843956437,-0.34587850656043306
2M00022364+1558539,5.754399373371566,10.563827027593675,2.9755474572457485,3.7205024727420057,6.8433245548516695
2M00022381+0105509,5.164163692720711,7.576991395675406,6.678683046480274,3.129916383828374,4.447075011847032
2M00022406+1625382,2.4490632418447444,3.344912331631943,4.830255081873995,8.234082163607212,-4.889169831975269
2M00022423+5710235,3.243396173493493,4.630644545941221,3.983864200898182,5.782320434112633,-1.151675888171412
2M00022429+1654504,13.931568029453036,5.40863371400092,7.946500979198285,4.965298297817207,0.44333541618371264
2M00022453+7046515,8.260379495771783,9.095147802551454,12.06175856,7.703865120837488,1.3912826817139656
2M00022557+0126203,1.5776112696993485,8.00677724848107,7.092893398823662,3.4908918635303703,4.5158853849507
2M00022592+6232088,4.365158322401661,8.615107927346836,9.83719763486743,3.3844149253768783,5.230693001969957
2M00022599+5622580,13.772094688939474,5.726333477534272,2.4215498719344146,4.631449544471319,1.0948839330629534
2M00022602+5542350,6.025595860743575,8.803708317291143,5.084914783521815,8.829959079110669,-0.026250761819525792
2M00022618+7041228,1.2676518658578462,1.6435212344671815,4.531870206130233,6.067762224939258,-4.424240990472077
2M00022658+7456394,2.2646443075930596,2.1217869094702992,12.626684416148906,8.495686084673595,-6.373899175203296
2M00022661+6411431,7.345138681571151,8.303547795509283,6.491893699412358,8.1336055359802,0.16994225952908337
2M00022665+5706041,1.7458221529205038,6.005635952712731,3.2102812089476145,10.363273101683038,-4.357637148970308
2M00022672+7503493,11.912420080273737,5.260942520297386,4.093689880655631,8.743716925859914,-3.4827744055625285
2M00022675+1550577,4.63446919736288,4.5925201301061405,7.09978079991692,5.472393871737657,-0.8798737416315161
2M00022707+1426467,3.8904514499428045,3.94188389862641,2.9349397872731764,5.17953049685314,-1.2376465982267297
2M00022717+5610460,4.083193863326923,8.94655390847714,5.262132723,8.841082891324547,0.10547101715259366
2M00022797+5655571,7.311390834834172,3.154946257031787,5.802604496296067,2.397723032365789,0.757223224665998
2M00022806-7339090,8.709635899560807,1.2409052350006045,4.179311270458146,6.49167525391331,-5.250770018912705
2M00022826+5836430,8.090958991783822,4.754119889979463,6.846569045701236,8.893591290231566,-4.139471400252103
2M00022830+7009129,9.01571137605957,6.308317151202093,7.662620159610093,4.572261324656523,1.7360558265455701
2M00022873+7408165,4.965923214503363,7.6004605476702025,2.7594746001893475,8.477650568222595,-0.8771900205523924
2M00022881+6408024,9.682778562612496,5.284514792721182,3.866204819172256,8.849196172813718,-3.5646813800925363
2M00022920+6152385,1.482518085145953,6.658553260964195,2.745275638794521,7.986973585662599,-1.3284203246984045
2M00022947+6222085,3.404081897010009,1.5148301120124312,12.65377218657,8.512098417819194,-6.997268305806763
2M00022975+5602063,5.88843655355589,6.699989164626933,5.520762601289264,10.030602210248698,-3.3306130456217655
2M00023012+6202043,5.211947111050805,6.590858665496553,6.548228795049425,9.472552580363233,-2.8816939148666805
2M00023036+8524194,4.045758916974429,5.188228339639688,6.711160861031598,8.530545000172213,-3.342316660532524
2M00023036+8524194,1.9408858775927773,6.607601192584323,2.245702266372186,9.098350857636,-2.490749665051676
2M00023050+0011288,2.6915348039269165,7.842240936083478,3.6954545807429904,5.01889760238727,2.823343333696208
2M00023067+7358420,6.998419960022739,2.468822055351722,4.042493664527344,4.172842619242969,-1.704020563891247
2M00023082+5540502,3.8370724549227884,10.033980514005146,8.249260040450796,6.163450988822905,3.8705295251822402
2M00023168+7113488,1.1668096170609628,2.1209183181644984,5.078090805400894,8.445072277968823,-6.324153959804324
2M00023179+1521164,6.854882264526614,3.0379788697088226,8.996306584245534,5.0357796310266805,-1.9978007613178579
2M00023179+1521164,5.0699070827470445,3.9615069230308926,7.572539910536065,3.4916263803264425,0.4698805427044501
2M00023198+1643527,4.909078761526029,7.635721388515383,9.058092932826654,2.4514308675566174,5.184290520958765
2M00023239+1615235,5.046612975635282,4.178907791149257,6.296372567029057,6.601141313109114,-2.422233521959857
2M00023285+5843100,4.0179081084894,4.635557308943287,7.842953890744796,4.507362319097198,0.12819498984608924
2M00023299-7233200,6.456542290346556,7.949896548667812,7.002158638684969,6.089665976929752,1.86023057173806
2M00023362+7111107,0.9616122783836648,3.2287984641674647,6.2387722941941295,5.861027696678658,-2.632229232511193
2M00023382+6219219,1.137627285823431,2.1161663172671292,1.9164309396507253,4.557868748010257,-2.441702430743128
2M00023383+5733064,5.382697825162881,9.14209985593158,4.968953578242837,3.1234997373242113,6.0186001186073685
2M00023392+7448138,4.446312674691089,3.2577092018771436,6.2668594038221626,3.027477970534363,0.23023123134278078
2M00023402-7301357,5.333348954876208,2.7779083545387193,2.7989701404377225,5.859769466113189,-3.0818611115744696
2M00023423-7328554,6.456542290346556,4.232457701105839,5.866271258436738,4.161109125150377,0.0713485759554624
2M00023432+6429578,3.672823004980846,6.506602929131636,6.872461993427624,7.494163539976431,-0.9875606108447954
2M00023465+5508377,8.279421637123345,2.0184811281102366,8.497736147941138,8.625240354792652,-6.606759226682415
2M00023476+5559432,1.496235656094433,4.440929397718297,6.606592859124776,2.8742811528344685,1.5666482448838286
2M00023492+1512081,4.178303666466218,8.321748815639001,7.48123329204817,4.609218059650289,3.7125307559887117
2M00023492+1512081,2.6791683248190314,2.318686907480906,10.580004628213016,3.4822216009191553,-1.1635346934382493
2M00023492+5550334,14.45439770745928,5.653957214590066,3.4699766371411727,7.275444859649332,-1.6214876450592666
2M00023519+1627563,5.2966344389165805,7.934678617461092,4.992138245695913,3.344430861292215,4.590247756168877
2M00023633+5636075,2.735268726306711,8.253719475394147,6.737680169606371,5.114443744848183,3.1392757305459646
2M00023676+5700500,9.772372209558112,8.106787142283503,8.752351542876614,3.4321690572729064,4.6746180850105965
2M00023757+0155331,2.8973435877013243,6.184871950058483,3.3888259013864857,8.95763456725448,-2.7727626171959976
2M00023786+8116279,3.1188895840939383,4.207631061207242,1.3103363284383207,2.576338907215855,1.631292153991387
2M00023803+5527227,17.5388050184176,3.9966635858016475,6.02380142,4.808657156289274,-0.8119935704876267
2M00023809+1630383,3.3573761424295454,7.844990285367411,6.783779696860181,8.774199043517182,-0.9292087581497714
2M00023816+1714249,2.910717118066605,7.880332564910364,6.10495594882314,3.5775411301263915,4.302791434783972
2M00023939+7109185,3.819442708400464,5.638068736183493,8.783703645570226,4.096864926492663,1.5412038096908303
2M00023988+1340306,1.3273944577297403,7.955159921128476,3.799514544882805,9.464062488463881,-1.5089025673354053
2M00024004+6215211,1.1455129414455363,4.803078825554729,1.8818957062898956,6.473444744662634,-1.6703659191079057
2M00024012-7236597,5.0699070827470445,5.3296138513155995,7.417747987836966,3.0979797252870456,2.231634126028554
2M00024014+1416530,6.966265141107686,7.331721306180255,2.8904796055120054,5.830776803591275,1.5009445025889807
2M00024017+6232059,0.47973344863668915,5.712867535975112,2.7945997015017405,2.8223287469103076,2.890538789064805
2M00024017+6232059,4.236429660495409,6.328445201297316,6.357461414017567,9.59692636610174,-3.2684811648044247
2M00024042-7333134,7.112135136533288,8.426008328761629,4.408740663632863,4.435633954233047,3.9903743745285816
2M00024044+6122463,7.447319739059889,7.803080027731276,4.502874069731502,2.311751299872692,5.491328727858584
2M00024073+6354560,6.194410750767812,5.773287117382538,1.764395366997766,9.202412454235413,-3.4291253368528745
2M00024092+0200009,6.823386941416698,3.380706225771642,5.825297736,8.33620437236121,-4.955498146589569
2M00024133+8414102,3.250872973854344,3.258831892496453,1.381848008184098,9.386206343118058,-6.1273744506216055
2M00024134+7043183,5.000345349769783,4.32530495567453,13.448384667725389,6.641083216588442,-2.3157782609139126
2M00024197+5600300,7.030723198838333,4.216503384271522,10.300071300356596,3.0079233547723825,1.2085800294991391
2M00024208+6140305,6.745280276979223,7.231370321728055,5.5216694880961885,5.350287206675098,1.8810831150529568
2M00024260+1550263,7.568328950209744,4.731696220487904,6.261567240464119,9.195585071208962,-4.463888850721058
2M00024286+1516102,5.0699070827470445,8.58781803125194,1.3614374047325253,2.4971663957823638,6.090651635469577
2M00024298+5748303,3.5727283815192887,8.683257839170214,3.4079872613001716,0.6600061606356861,8.023251678534528
2M00024315+5614057,4.56036915951296,6.957789179479558,4.193664302963812,8.138452688074818,-1.1806635085952593
2M00024353+7346340,9.54992586021436,5.280352429148603,4.922455297186259,8.7950804008283,-3.514727971679698
2M00024379+5645339,6.137620051647939,5.496067146047151,2.3267540143039853,9.065419472312547,-3.5693523262653954
2M00024402+7520295,7.063175542629623,2.825677439010148,11.665269975470476,9.625350519211091,-6.799673080200943
2M00024415+5539587,4.943106869868354,8.576581077427301,2.2001465463918644,5.021805696016203,3.5547753814110976
2M00024431+1508064,8.05378441199067,1.796423976005523,3.1203890434058894,2.912500729709913,-1.11607675370439
2M00024431+1508064,1.7947336268325267,6.595607493457645,3.0061595255451907,4.190193355237003,2.4054141382206415
2M00024444+7058017,5.272298614228227,3.128984499180129,5.184990841870783,7.327987514048185,-4.1990030148680555
2M00024447+8028538,3.767037989839089,4.699005986849725,5.232566664515515,10.300878040824943,-5.601872053975217
2M00024474+6158060,2.7861211686297693,4.928347936234843,4.3101098816474925,6.069097530361355,-1.140749594126512
2M00024490+1400157,5.445026528424214,3.3894928795564447,13.8,4.32198576061584,-0.9324928810593955
2M00024499+6220076,2.9444216337987603,6.08113702906697,3.7313159648204137,7.477008126161801,-1.3958710970948305
2M00024516+5635133,9.057326008981997,7.289681486979481,2.9731303255923796,10.63540663393186,-3.345725146952379
2M00024517+7123048,4.5081670454146,9.90697422071343,3.9320887254028447,8.47696150582915,1.4300127148842794
2M00024571+5614382,6.854882264526614,5.116097979256942,1.9171614796752687,8.217903031309872,-3.1018050520529297
2M00024579+7352118,6.966265141107686,4.0388493600711595,16.364252589272837,2.069440796443049,1.9694085636281105
2M00024590+0138054,7.1944897800369985,8.104869631126832,5.19082711,8.5089864381379,-0.4041168070110679
2M00024633+0053189,6.561452663029057,1.526087689922869,4.706587818580143,2.8768354926342625,-1.3507478027113935
2M00024671+1605384,4.305266104917106,4.896884042467686,2.413897101545251,9.373373708869192,-4.4764896664015055
2M00024671+1605384,2.5703957827688644,6.350660514640025,13.8,8.257038613212167,-1.9063780985721417
2M00024683-7230522,17.498466886246582,4.533240161644835,6.652985960024957,5.104901943473556,-0.5716617818287215
2M00024691+7358204,9.057326008981997,7.643837230688978,9.261901916636528,5.952443746715377,1.6913934839736005
2M00024710+1338473,1.6481623915255086,3.591360373719893,7.502042718,3.756835691908434,-0.16547531818854067
2M00024718+5703158,9.616122783836648,6.955128672411378,3.5372389879136534,4.657339779324083,2.2977888930872954
2M00024739+5455473,3.854783576657717,8.340202084202733,2.006505297874325,3.5255692907982086,4.814632793404525
2M00024740+1708049,2.6302679918953813,4.5794724873128185,6.4013426029114155,3.1486116478769226,1.430860839435896
2M00024867+7331440,3.311311214825911,8.2381662705875,8.507434171793573,3.237868284409136,5.0002979861783645
2M00024885-7328120,2.426610095082414,9.393785622578621,12.343617513397552,6.479104805928871,2.91468081664975
2M00024889+6259381,8.68960429286302,7.28477348338183,9.136413361762571,6.787803440673462,0.49697004270836764
2M00024915+7329158,7.430191378967013,2.998896227118118,2.59809774379697,6.6013323533520385,-3.6024361262339206
